user_id,/features/mobile,/,/about,/features/web,/tutorial/intro,/tutorial/step-one,/signup,/features,/tutorial/step-two,/features/desktop,/tutorial/step-three,/pricing,/tutorial/step-four,/tutorial/end
7419,2,2,,,,,2,,,2,,,,
7382,,13,,,,,3,,,,,12,,
7368,,14,,,,,,,,,,,,
7306,,20,,13,,,15,,,,,3,,
7258,8,10,,2,,,,6,,13,,,,
7290,,8,,3,17,3,6,18,5,,13,,6,
7244,,12,,,10,20,18,10,16,,4,,12,1
7307,,7,,,,,,,,,,,,
7311,12,16,,,,,20,,,,,,,
7388,,12,,,11,8,8,,15,5,17,,16,
7381,,19,,3,16,,7,,,,,,,
7386,,6,,17,,,14,,,,,,,
7231,15,15,,,1,,11,,,1,,,,
7457,11,19,,,14,16,13,,15,19,6,,15,10
7533,8,4,,,13,8,17,,9,,,,,
7510,,2,,1,,,2,,,,,1,,
7549,7,12,,,15,7,16,,,10,,,,
7493,,1,,,,,2,,,1,,,,
7438,,16,,4,3,17,9,4,14,12,1,15,11,18
7524,,17,,,6,5,15,,7,,10,,17,7
7462,,1,,,,,2,,,,,,,
7513,,14,,,6,15,8,,12,,,,,
7425,,17,,8,14,20,18,,3,,11,,8,2
7543,1,16,,16,,,16,,,3,,,,
7577,14,13,,,,,11,,,,,,,
7455,,1,,9,11,5,2,,,,,,,
7518,,17,,14,15,13,7,,7,19,3,,4,
7439,,7,,11,17,3,2,,,,,1,,
7458,19,8,,,15,16,11,,11,,9,,,
7544,,20,,,10,7,15,16,3,,,,,
7437,17,7,,,,,14,,,,,,,
7578,17,5,8,,3,,17,11,,5,,,,
7474,6,20,,15,5,8,7,,14,,11,,13,
7504,,12,,,,,,,,,,,,
7484,17,13,,19,14,20,4,,16,8,6,,11,
7547,20,18,,,3,18,17,,18,,15,,4,9
7536,12,10,,9,18,4,16,,4,,,,,
7561,8,15,,,11,,8,,,,,,,
7428,,7,,,,,15,13,,13,,,,
7489,14,20,,,3,,14,10,,1,,,,
7553,,4,,,,,,,,,,,,
7557,,15,,,,,17,11,,,,,,
7427,,8,,,,,12,,,,,2,,
7554,7,3,,,20,20,10,,17,13,11,,15,5
7431,,14,,,,,,,,,,,,
7446,,4,,,,,10,,,,,,,
7452,,5,,,18,7,14,6,15,6,,,,
7434,,13,,,2,,8,6,,,,,,
7499,,6,,,19,8,17,,5,,20,,8,3
7477,6,5,,18,3,16,5,3,8,4,3,,,
7444,,6,,,8,1,7,,20,12,2,2,9,15
7465,,18,,15,5,9,9,,20,11,4,,3,12
7515,,20,,,,,,,,,,,,
7424,,16,,,,,1,,,,,,,
7581,,18,,5,7,16,12,,17,6,20,,20,9
7497,,3,,15,,,,2,,,,,,
7574,,2,,,3,,18,,,,,,,
7501,,1,,,,,17,,,,,12,,
7526,2,2,,2,,,,,,,,,,
7487,8,12,,,,,,12,,,,,,
7512,,15,,,,,,,,,,,,
7490,,6,,,18,7,5,,17,,2,,10,9
7540,,12,,,12,11,20,10,,,,,,
7537,,12,,10,3,4,10,9,11,1,5,,,
7461,,18,,6,19,2,16,,6,3,,1,,
7449,,14,,,15,15,14,,,,,,,
7463,,10,,,18,19,15,11,1,8,9,,6,17
7494,,8,,,,,,19,,,,20,,
7509,,2,,,14,19,12,,,,,,,
7565,,18,,,,,,,,,,,,
7500,,11,,,13,19,13,,1,,4,,18,14
7517,,9,,,,,,,,,,,,
7521,,16,,,16,,20,,,15,,,,
7514,5,13,,,18,,3,4,,,,,,
7498,6,10,1,,15,14,15,,11,,18,,19,8
7530,8,13,,,5,12,19,20,3,10,,,,
7572,,10,,,4,15,9,,18,,,1,,
7550,13,13,,7,,,6,,,,,,,
7429,,8,,,,,3,,,20,,6,,
7460,,10,,,13,6,15,5,,,,,,
7555,,9,,,,,,,,,,,,
7496,,20,,,,,,,,,,,,
7580,2,9,,,7,9,1,,18,,,9,,
7552,,1,2,2,,,1,,,1,,,,
7432,,5,,,12,3,3,,19,,,,,
7556,,15,,,,,,,,,,,,
7570,,1,,,,,2,,,2,,,,
7567,,3,,4,6,,19,3,,16,,,,
7503,14,13,,15,18,9,18,,14,19,13,,,
7539,,7,,,,,11,,,11,,,,
7480,,1,,,,,2,,,,,,,
7502,,12,,,15,20,8,,11,9,11,19,16,17
7470,,18,,,5,12,7,,5,,5,,19,8
7483,,8,,,,,19,,,,,,,
7579,,15,,15,11,,12,,,15,,,,
7576,,15,,8,,,5,,,,,,,
7516,18,15,,9,16,3,1,,4,,11,6,20,15
7511,,1,,1,,,2,1,,,,,,
7443,,9,,18,3,5,10,,20,,16,,19,
7534,,15,,17,3,,11,13,,,,,,
7522,,2,,,,,1,,,1,,,,
7527,,13,,,1,7,4,2,4,,1,,5,2
7525,,20,,,,,1,,,15,,,,
7488,,2,,1,,,,1,,,,,,
7453,,1,,,15,14,10,,8,,,,,
7559,,15,,,14,10,17,1,17,,2,,7,7
7519,,4,,,,,,12,,14,,,,
7450,1,1,,,,,1,1,,,,,,
7472,4,14,,4,14,18,4,,3,,16,,19,19
7546,2,1,,,,,1,2,,1,,2,,
7440,,7,,,6,18,11,10,3,,15,,9,6
7506,,9,,,,,9,,,,,,,
7491,,1,,,5,17,9,,1,20,,,,
7507,,15,,,,,,16,,,,,,
7564,12,1,,,,,16,,,,,,,
7875,,20,,,,,9,,,8,,,,
7647,,2,,,4,7,4,11,18,,20,,,
7610,13,11,,,1,17,14,,8,,15,1,10,11
7868,,1,,,,,,1,,,,,,
7730,,14,,,,,7,,,,,,,
7608,16,3,,10,12,3,20,,3,,3,,5,10
7653,,16,,4,,,1,14,,,,,,
7635,,2,,,,,2,,,1,,,,
7900,1,2,,,,,2,,,1,,1,,
7630,,20,,16,4,20,10,,1,,6,,17,9
7912,,17,,,,,,,,,,,,
7692,16,16,,10,17,5,11,,11,4,,,,
7977,20,8,,,6,20,6,,10,20,8,,1,3
7826,,4,,,,,7,,,,,17,,
7691,20,16,11,,10,8,2,,6,,,7,,
7793,3,20,,,,,2,,,,,,,
7809,,15,,1,4,14,5,,,,,,,
7759,,12,,,11,16,5,,14,,12,,,
7928,,20,,,4,12,17,20,14,20,18,,16,
7789,17,3,,,3,11,8,,1,8,12,,14,
7752,,2,,1,,,2,,,,,2,,
7853,8,10,,16,,,15,,,11,,,,
7682,1,1,,2,,,1,,,,,,,
7816,2,2,2,2,,,1,1,,1,,,,
7824,,6,,,4,20,17,,6,,14,,8,20
7796,17,16,,,,,,,,,,,,
7871,,10,,6,,,17,5,,,,,,
7611,8,16,,,1,,5,5,,9,,,,
7996,,8,,,11,15,20,,4,15,14,,8,20
7865,9,16,,,12,1,11,,6,,4,2,,
7641,19,14,,13,9,5,4,10,,5,,13,,
7950,,16,,,,,,,,,,,,
7859,13,9,,4,5,5,15,,9,,16,,,
7897,,14,,,4,6,18,1,3,,14,,,
7613,,8,,,14,18,11,12,17,,,,,
7847,,10,,17,11,4,1,,15,,9,,14,
7774,,9,,17,2,16,9,11,17,,9,,15,2
7901,,2,,,,,2,,,,,,,
7756,,13,,,6,20,17,,6,,15,,,
7675,20,15,15,,7,16,18,,4,,10,,7,19
7852,2,1,,,15,,14,5,,,,,,
7829,,2,,,,,1,1,,,,,,
7976,,19,,,11,14,8,,8,7,,,,
7970,,13,,,17,11,15,,18,,18,,13,17
7744,,8,,,,,12,,,14,,,,
7733,,13,,,8,,3,12,,,,,,
7883,1,1,,,,,1,,,1,,,,
7918,,8,,16,18,1,9,,18,,19,,13,
8011,1,2,1,,,,1,,,,,,,
7838,,10,,,,,14,,,,,,,
7780,,4,,17,,,3,,,,,,,
7916,,8,,,,,,18,,,,,,
7643,16,10,,,6,12,4,,8,,13,18,14,20
7634,,8,,,6,11,5,,11,,1,,20,8
7779,,8,,,13,5,15,17,13,,4,,15,16
7697,,13,,,12,12,15,,19,10,12,,1,4
7869,,11,,6,18,18,5,,18,,13,,,
7884,,4,,,20,1,7,,,,,,,
7861,1,19,,,16,15,18,,7,,5,,12,2
7866,17,5,,,8,3,3,,19,,15,,6,
7702,,17,,9,,,1,,,19,,,,
7639,1,2,,,,,1,1,,,,,,
7773,,1,,,,,,,,,,,,
7841,16,2,,,12,16,2,4,10,,13,,,
7764,,7,16,19,10,18,7,6,4,,11,,17,5
7646,13,1,,7,16,,6,,,,,,,
7879,,3,,,7,3,16,,2,9,9,,,
7760,11,1,,,9,15,4,,6,,19,,19,8
7903,,14,,,,,,,,,,,,
7919,18,19,,,,,,18,,,,,,
7709,,5,,8,19,16,6,,,,,,,
7973,,10,,,3,5,3,,6,2,4,7,7,11
7631,,4,,11,4,17,15,,16,12,4,,8,16
7962,,1,,,5,7,5,,7,,6,,2,1
7858,,12,,,3,5,5,,11,18,5,,5,20
7965,,10,,,20,3,6,,17,9,9,,14,17
7893,,5,,,10,,5,3,,,,,,
7782,,19,10,,11,12,3,6,1,,14,,19,
7956,,12,,19,,,,,,,,9,,
7960,,11,,,10,12,5,,19,3,18,12,11,
7695,,2,,2,,,1,,,1,,,,
7625,1,7,,3,,,16,13,,,,,,
7911,,15,,,,,10,,,,,,,
7645,,5,,7,,,14,,,1,,,,
7644,11,11,,,7,,12,,,,,,,
7909,8,3,,,3,19,8,,10,10,,,,
7944,,9,8,,9,4,9,,10,,,,,
7585,12,4,,,10,,3,,,,,,,
7726,6,6,,,4,18,16,,18,,10,,,
7948,12,6,,9,15,,20,,,6,,,,
7597,,8,,,,,,19,,,,3,,
7895,16,19,,,11,16,20,18,6,,11,13,20,7
7907,,11,,,7,18,8,10,20,,14,,18,6
7937,,1,,20,,,,,,,,20,,
7592,,9,,10,14,11,3,,4,11,2,13,7,2
8000,,16,,,1,8,16,7,11,,,,,
7815,,13,,15,,,8,,,,,,,
7899,13,9,,,9,4,1,,8,,14,,17,15
7640,,9,,,19,,7,,,,,,,
7974,18,7,,,6,11,14,16,,11,,,,
7813,2,2,,,,,2,,,1,,1,,
7830,,7,,7,,,19,,,3,,,,
7812,,2,,3,14,3,6,,8,,19,,5,
7828,,9,,16,17,13,19,,16,,,5,,
7958,12,11,,,1,10,10,,13,20,3,10,17,15
7698,,12,,,,,,,,,,,,
7747,,16,,,13,2,19,,12,,18,,1,6
7922,,15,,,,,,,,,,,,
7731,18,19,,,4,15,7,,8,1,6,,19,12
7719,6,14,,,,,13,,,3,,,,
7952,,10,,,6,3,13,,20,,,,,
7917,,5,,14,9,20,13,,3,,13,,6,
7743,11,19,,19,5,,2,,,,,,,
7722,11,18,3,,10,,10,8,,1,,,,
7915,,20,,,,,,,,,,,,
7674,,14,,,6,11,12,,5,,6,,4,15
7969,,1,,1,,,2,,,,,2,,
7649,,1,,,,,1,,,,,,,
7827,,20,,,15,,19,,,,,11,,
7940,,13,,8,,,18,,,10,,,,
7765,13,17,,,,,,,,,,,,
7967,,15,,20,16,12,10,,10,,8,,10,
7699,,7,,,16,,4,20,,,,,,
7844,,9,,,12,3,20,6,19,14,6,,20,
7837,,8,,8,6,4,15,2,13,,9,,12,14
8012,,5,,9,16,5,19,,14,8,17,,5,
8009,9,13,,,13,20,17,,,,,,,
7885,,6,,,4,11,3,12,20,14,,,,
7881,,10,,,7,7,19,,3,12,5,15,,
7705,,12,,,,,14,,,2,,,,
7820,,16,,4,3,,11,,,,,,,
7905,1,16,,,3,8,8,,16,,3,,3,8
7624,,19,,,,,,,,,,,,
7906,,1,,12,,,20,,,9,,19,,
7892,,15,,,,,15,,,14,,,,
7997,,5,,1,,,,,,,,,,
7908,,2,,,,,,,,,,,,
7757,1,18,,,18,20,13,,,14,,,,
7687,,1,,,,,2,,,,,,,
7882,,3,,,,,,,,11,,,,
7621,19,12,,,15,18,9,,13,3,3,,15,18
7834,7,20,,17,,,3,,,,,,,
7790,,9,,,,,,,,,,,,
7713,2,13,,,,,17,,,20,,20,,
7761,18,4,,,14,7,1,,9,,20,,18,7
7880,20,17,,,16,4,2,,9,2,,,,
7684,,12,,,,,,1,,,,,,
7706,,20,4,,,,16,,,,,,,
7888,9,10,18,13,17,,11,,,4,,,,
7667,18,18,,,2,18,15,17,20,,9,,17,20
7681,,4,,,,,13,,,,,,,
7627,,5,,4,17,,6,3,,19,,,,
7616,,5,,,,,19,12,,,,,,
7926,,10,,,16,14,2,3,4,12,,,,
7968,,15,,,13,11,17,13,9,,4,,12,6
7766,,16,,,11,17,5,,3,,8,,17,
7953,,16,,1,14,17,11,5,1,8,10,,17,10
7728,,12,,1,17,15,3,,1,,17,,17,
7947,,20,1,,16,6,20,5,20,7,3,,14,
7941,,5,,,12,2,10,,1,,6,,5,
7981,18,4,,18,9,20,1,,17,11,1,,6,3
7786,,11,,,,,,,,,,,,
7772,18,20,,,9,8,9,,20,,20,,6,8
7688,,12,,10,19,18,3,,3,,1,,7,
7655,,7,,,10,10,8,,9,,11,,,
7843,20,15,,,4,4,9,,,16,,,,
8002,,2,,7,17,,13,11,,11,,8,,
7769,,11,,,20,18,17,,11,,18,,,
7787,2,2,,,,,1,,,2,,2,,
7652,5,9,,,,,,,,,,,,
7798,,5,,,,,,,,,,,,
7750,13,4,,,,,19,,,15,,,,
7600,,4,,,5,10,2,,11,2,16,,6,9
7904,20,9,9,,10,16,18,,3,6,8,,17,12
7593,19,15,,,,,15,6,,,,8,,
7791,,5,,,1,,2,,,19,,,,
7677,,1,,,,,2,,,,,,,
7775,,17,,7,16,18,2,,2,,5,,10,19
7618,17,2,,,,,3,5,,,,8,,
7770,,1,,,,,1,,,,,,,
7979,,2,,,,,1,,,2,,,,
7660,6,14,,,,,15,,,18,,18,,
7708,,16,,9,,,18,,,14,,,,
7710,,2,,,,,,,,,,,,
7745,,6,,,17,4,12,,19,,15,,12,
7696,,17,,13,14,15,13,16,,,,,,
7622,,4,,,,,18,,,,,,,
7784,,2,,1,,,2,,,,,,,
7671,4,1,,,6,9,6,,13,18,10,,16,9
7817,,3,,,12,,16,,,,,,,
7848,,3,,,,,14,,,,,,,
7788,19,7,,,6,10,13,,15,1,,,,
7753,,16,,,,,,18,,,,,,
7628,,4,,,,,,,,,,,,
7894,,16,19,,8,15,3,,4,,18,,13,11
7914,,20,,7,11,9,18,,8,,17,,20,16
7955,7,2,,,15,3,3,17,10,,10,,,
7670,,19,,,,,7,,,,,,,
7763,,16,,9,1,,12,,,,,,,
7938,20,20,,,15,5,7,,11,,,,,
7825,2,1,,1,,,1,,,,,,,
7794,,17,12,5,7,7,10,2,16,,6,,7,8
7898,2,2,,,,,1,,,,,,,
7642,15,14,,5,,,16,,,,,,,
7734,11,14,,,,,,,,,,,,
7617,,9,,,5,,20,,,18,,1,,
7614,,13,,,,,,,,,,,,
7701,,1,,,,,,,,,,,,
7629,,15,8,,,,19,,,,,,,
7664,,11,10,,,,,3,,,,,,
8007,3,13,,,5,1,7,6,,,,,,
7777,,11,19,,12,,15,,,6,,,,
7740,7,18,,,9,20,18,,17,,15,,4,
7989,,14,,,6,6,6,,,,,15,,
7797,,4,,,,,,,,,,,,
7822,,5,,2,11,17,10,16,20,6,,,,
7783,4,5,,,20,6,3,14,10,8,14,,18,4
7586,17,2,,,,,,,,,,,,
7685,2,2,,,,,1,,,2,,,,
7951,14,8,,,11,8,6,,3,,,,,
7925,,2,,10,19,11,15,7,6,,4,,2,11
7707,,10,,20,7,5,20,,13,,20,,17,4
7776,,1,,,18,1,8,,5,8,10,,20,9
7878,15,1,,4,8,6,15,,13,,18,,,
7795,,7,,7,9,5,1,,15,,6,,17,11
7902,,2,,1,,,2,,,,,1,,
7665,,20,,,10,3,7,,11,,,,,
7990,4,7,,18,16,13,5,3,17,,16,1,4,16
7891,,11,,,,,8,,,,,,,
7943,,6,,,10,8,8,,20,,18,,11,14
7819,,16,,,,,,,,,,,,
7999,1,1,,,,,1,,,1,,1,,
7637,16,18,,,,,,,,,,15,,
7874,,6,,,4,18,17,,,9,,,,
7851,,12,19,15,,,,,,7,,,,
7603,,2,,,,,10,8,,,,,,
7889,,4,,,15,13,3,,14,16,12,1,6,2
7799,,20,,,,,1,1,,1,,,,
7913,,1,,,,,,,,,,,,
7957,2,17,,,,,3,,,16,,17,,
7771,,17,,19,7,4,7,,3,,5,,,
7836,19,3,,,5,1,17,,,,,14,,
7887,,7,,7,5,,17,18,,,,16,,
7638,,4,,,9,4,15,,1,,2,,16,16
8010,4,2,,10,7,14,9,,,16,,,,
7748,7,5,,,3,11,14,,3,11,20,,14,3
7632,,10,,,,,,,,,,,,
7924,15,19,,,2,20,12,,7,1,10,,16,20
7725,3,6,,11,,,4,,,10,,,,
7711,13,19,,,,,15,,,,,,,
7694,,16,,,,,10,,,10,,,,
7807,,5,,,15,2,11,,13,,3,,11,1
7723,,20,,,12,9,8,6,2,,,,,
7583,17,12,,13,5,11,2,,3,,17,,13,1
7785,,9,,,,,,,,,,,,
7954,19,3,,,,,6,,,20,,,,
7605,,14,,,,,14,5,,,,,,
7609,,8,,19,8,20,13,,3,,3,,,
314,,8,,,18,15,13,,14,,4,,20,10
449,,4,,,5,18,14,,19,,15,,,
346,,13,,,,,16,,,,,,,
431,,20,,17,,,17,3,,,,,,
438,,1,,2,,,2,,,,,,,
369,,3,,,,,,,,,,,,
214,,19,,,20,17,5,,9,12,17,,10,4
33,,13,,,5,,2,13,,,,,,
251,,14,,,10,3,14,,,16,,,,
106,,3,,,,,,,,,,,,
278,,2,,,,,1,,,,,1,,
196,2,12,,,5,11,16,,6,,6,,14,4
174,,15,,,,,,,,,,,,
19,,15,,,,,6,15,,,,19,,
167,,6,,,,,,,,,,,,
374,,14,,,,,,,,,,,,
351,,1,,,,,2,,,,,1,,
298,,1,,,,,1,,,1,,,,
179,,7,,,3,6,13,,9,,8,,1,8
292,,17,,,,,,,,,,,,
416,20,1,,,3,16,10,,4,,1,,7,8
112,,2,,,,,,,,,,,,
453,,7,,,,,,16,,,,,,
437,,2,,,,,,,,,,,,
176,9,15,,3,10,1,20,,15,,10,,11,7
243,1,1,,,,,2,,,,,,,
99,,1,,,,,,,,,,,,
234,,19,,,10,19,19,18,,,,,,
462,,14,,2,10,,7,3,,3,,,,
360,19,15,,3,19,13,15,,7,13,16,,7,
303,,6,,,,,1,,,11,,,,
127,14,11,11,,17,12,3,,16,,4,,13,11
442,,4,,2,,,8,,,,,,,
373,,5,,,10,,19,,,14,,,,
317,,16,,8,,,4,,,17,,,,
460,16,2,,,11,11,20,4,14,14,12,,5,5
55,,1,,,,,2,,,2,,,,
186,,15,,,10,18,9,18,20,,12,,7,1
45,,11,,,,,4,,,,,,,
231,,8,,3,,,8,,,,,,,
410,,12,,,,,,,,,,,,
365,,16,,,,,,3,,,,,,
189,,10,,12,2,8,12,,6,2,12,,16,5
235,,18,,,14,19,18,7,5,,,,,
100,3,12,,,,,10,,,,,,,
50,,11,,,,,,,,,,,,
327,,10,,,20,17,11,19,2,,16,,,
353,,12,,5,,,1,19,,7,,,,
89,,14,,,,,,,,,,,,
7,,2,,2,,,,,,,,,,
53,,20,,,,,,,,,,,,
201,,15,,17,,,,3,,2,,,,
332,6,19,,,18,,16,,,,,,,
445,,7,,4,13,19,4,,17,11,19,,10,8
288,,17,,,15,8,14,,15,15,18,,15,18
238,8,9,10,,9,,15,2,,,,,,
200,,1,,1,,,1,,,,,,,
435,6,12,,1,14,,13,,,2,,,,
117,2,2,,,,,2,,,,,,,
205,2,2,,,,,,,,,,,,
422,,14,,,7,20,11,,,,,,,
182,,11,,,18,8,20,,3,19,13,,7,18
367,4,13,,,,,13,,,,,,,
58,2,1,,1,,,1,,,,,,,
61,,1,,,,,3,,,,,,,
463,,13,14,,,,,8,,,,,,
172,,12,,,,,12,,,,,,,
15,,3,,,4,,18,,,,,,,
104,,8,,16,18,5,3,13,3,,18,,11,15
361,,2,,3,,,2,,,,,,,
84,,12,,,,,,18,,,,,,
247,,17,,,,,,,,,,,,
169,,1,,,,,2,,,,,,,
110,9,2,19,2,11,13,15,,7,4,8,,12,
419,11,13,,,19,12,2,,,,,,,
241,2,1,,4,,,18,,,,,,,
405,,2,,2,,,1,,,,,,,
126,,3,,,,,,,,,,,,
356,,16,,,2,8,6,,,,,9,,
97,,11,,,15,18,4,,16,11,18,,16,9
115,4,1,,,,,2,,,,,,,
375,,1,,,,,1,,,,,1,,
41,16,14,,,,,17,,,8,,,,
46,,11,,,,,,,,,,,,
42,,9,,2,,,10,20,,16,,,,
71,,17,,,7,12,11,,9,,15,2,,
352,,10,,,,,,,,,,,,
392,2,2,,,,,2,,,,,,,
338,,7,,,13,8,11,10,18,20,,18,,
307,,13,,3,17,1,4,,14,12,15,,19,16
245,,3,,1,18,9,20,,3,,,11,,
230,,9,,,,,,,,,,,,
302,,19,,,,,,,,,,,,
32,,12,,,10,3,18,,,9,,,,
213,,18,,,5,13,18,,6,,3,,20,11
291,,2,,,20,16,17,5,16,3,,,,
171,,1,,,,,1,,,,,,,
329,8,14,,19,7,1,12,,20,,18,,10,11
232,11,17,,,20,5,7,,3,,,,,
633,17,19,,12,6,7,19,13,8,,15,,10,17
649,,17,,,,,19,,,12,,,,
531,,4,,,,,2,,,16,,,,
473,,1,,,,,,,,,,,,
474,15,1,,8,4,20,4,11,11,,9,,12,16
570,,19,,,8,20,14,11,17,,2,,5,17
519,,7,,,,,,,,,,,,
517,18,4,,1,,,,,,,,,,
504,,18,,,,,,,,,,,,
635,,15,,,19,9,4,,,,,,,
471,,1,,,,,,9,,3,,8,,
523,10,12,,,6,3,3,,,,,,,
610,,13,,,,,,2,,6,,16,,
580,1,1,,2,,,1,,,1,,,,
577,12,18,,,17,,12,,,8,,,,
494,,6,,13,19,7,15,,6,,8,12,5,13
483,,4,,,14,,19,,,,,,,
527,,1,,,,,2,,,,,,,
560,,3,5,19,18,9,2,,1,4,8,,10,16
637,13,13,,,6,,9,,,,,,,
601,,1,,,,,1,1,,1,,,,
503,,16,,1,8,,3,,,,,,,
575,,6,,,,,,2,,,,,,
646,9,14,,,20,5,5,,13,,9,,20,12
583,,17,,16,8,4,13,,19,,,,,
487,,7,,12,,,7,,,,,,,
561,,9,,,,,10,,,5,,,,
604,,19,,,,,12,,,6,,,,
484,13,3,11,9,16,20,16,,11,,3,,,
491,19,16,,,,,6,,,13,,,,
573,20,13,,1,3,17,7,,17,6,2,,10,20
510,,9,,,,,,,,,,,,
582,,5,,,1,,11,20,,,,,,
565,,15,,,20,19,6,,17,16,13,,9,5
631,,9,,,8,6,15,3,,,,5,,
481,,16,2,15,3,14,4,13,8,2,4,,2,
574,,20,,,12,7,1,,11,15,9,,14,15
488,,6,,,,,6,,,3,,,,
518,,1,,,,,2,,,,,,,
590,,7,,,9,,1,12,,,,2,,
584,3,13,,,12,,16,,,,,,,
607,,13,,3,8,6,3,,15,,2,4,14,15
639,,2,,,,,1,,,,,1,,
602,,3,,,,,11,,,,,,,
564,3,7,,,7,7,7,,10,,13,,6,1
501,,14,,13,14,17,8,2,7,,5,,16,1
636,5,8,,7,9,17,10,,3,,9,,,
619,,18,,,14,,2,,,,,20,,
1116,,1,,,,,,,,,,,,
760,11,3,,,,,,,,,,,,
964,7,12,,,11,8,7,,12,,6,,19,4
770,,9,,,,,12,,,,,,,
1018,,14,,8,,,20,,,,,,,
961,,9,,,10,6,11,,18,1,2,,8,
1058,,17,,,9,,15,,,18,,,,
826,10,3,,,11,17,17,,15,,6,,11,4
874,,5,,,20,3,17,,,6,,,,
1021,,11,,,7,,2,,,,,,,
819,,12,,2,9,,11,,,,,,,
893,,2,,1,,,1,,,,,,,
978,3,14,,,4,5,9,,15,,4,,13,
947,19,9,,12,7,20,14,,,5,,,,
1096,,8,,,,,,,,,,,,
825,,2,,,,,,,,,,,,
1065,,1,15,,,,6,,,1,,,,
654,,16,,16,18,6,10,,7,,,,,
878,,14,11,,11,11,12,,6,,6,,20,18
746,,11,,,,,,,,,,,,
959,,5,,,,,1,,,,,,,
777,10,16,,,3,3,2,,,,,,,
742,,7,,,,,,,,,,,,
747,,6,,1,4,13,5,18,,,,,,
938,4,18,8,,16,,3,,,,,,,
864,,20,3,,,,10,,,9,,,,
831,,1,,,,,,1,,,,1,,
851,11,18,,18,6,10,20,,9,,15,,14,9
951,,15,,5,11,13,17,,15,11,20,,1,17
1057,,6,,,,,,,,,,,,
1052,,4,,16,15,12,10,,1,,19,,19,19
1055,,14,,13,,,16,,,19,,,,
917,,10,,16,,,10,,,,,,,
890,,1,,1,,,2,,,,,,,
846,19,1,,,19,2,16,,12,11,12,,19,5
867,,2,1,,,,2,,,1,,,,
711,20,8,,,1,7,11,,2,16,19,,9,13
750,14,1,,,10,6,1,,3,,9,,1,13
950,7,6,,,1,2,2,,1,,,,,
817,,15,,,6,18,16,,17,,20,,14,1
753,,15,,,19,6,11,,12,,,16,,
985,,6,,,,,,,,,,,,
1010,,17,,,,,18,,,,,7,,
1114,,15,,,5,11,10,,20,,6,,15,2
820,11,3,10,,2,19,13,,19,,,,,
749,,18,,,,,,,,,,,,
783,,1,,,,,2,,,,,,,
1082,5,6,,,,,19,,,,,,,
1110,,13,,,9,1,3,,,5,,,,
797,,12,,,,,,7,,,,,,
703,,13,,,,,,,,,,,,
808,,1,,,,,2,,,,,,,
941,,11,,,13,10,2,,,3,,,,
1068,,6,,7,,,7,,,,,6,,
701,20,12,,,11,14,3,,12,13,,,,
732,,5,,,10,11,3,,,5,,,,
705,,9,,4,19,7,12,4,13,,4,,,
810,13,10,,,19,6,1,4,17,,15,,,
1071,,14,,9,,,12,,,,,18,,
1013,,2,,,,,2,,,,,,,
1046,,8,,,5,18,10,,9,,17,,13,20
1051,,18,16,11,9,2,2,,,,,,,
957,,6,,,9,,9,9,,1,,,,
967,,11,,,11,,8,,,,,,,
1006,,11,,,7,12,11,11,,3,,,,
1050,,1,,,,,,,,,,,,
743,,2,,,,,,12,,,,,,
1040,,7,,,11,11,3,,,,,,,
1127,,14,,,,,14,12,,20,,,,
981,,11,,13,17,17,18,,7,,,,,
1081,,2,,11,,,,,,,,,,
888,,12,,,,,14,,,,,,,
982,,15,,,14,16,4,,,,,,,
1003,19,5,,,19,9,8,,11,,5,,12,11
1125,,15,,20,,,18,,,,,,,
822,,15,,,,,14,,,,,,,
848,12,2,,,,,1,14,,,,,,
1020,,11,,,6,20,13,8,15,11,16,,,
887,,9,,,,,,,,,,,,
662,,6,,,,,,,,,,,,
894,14,2,,,12,14,3,,,,,,,
690,,17,,,18,5,3,,11,,14,,7,18
833,4,7,,,12,3,4,10,9,,3,,4,8
1029,,1,,,,,,,,,,,,
1124,,11,,,,,,7,,,,,,
853,,9,6,,,,13,,,19,,,,
691,,8,2,,17,15,14,,1,6,,,,
863,1,12,20,,5,20,12,14,18,10,8,,1,7
821,,19,,,,,,,,,,,,
1054,,11,,18,4,8,16,15,9,,7,,19,5
683,,16,,,5,8,5,,,12,,,,
877,,18,,,,,,,,,,,,
891,,13,,,,,,,,,,,,
889,,11,17,,16,19,6,,16,15,18,,9,18
1048,,3,,5,1,16,14,,5,,15,,4,7
885,,16,,,13,2,12,,,4,,,,
836,1,5,,12,,,5,,,,,3,,
744,7,18,,9,5,7,17,,,,,,,
993,18,12,,,,,10,,,8,,,,
954,,1,,,,,2,,,1,,,,
860,17,16,,,5,,13,,,,,,,
680,,16,20,,12,13,13,,1,,,,,
714,2,20,18,,,,,,,,,7,,
1012,,15,,,,,,,,,,,,
892,11,18,,,11,19,17,,16,16,19,,12,13
1053,,15,,,13,10,11,13,17,20,5,,1,14
944,2,1,,,,,2,,,,,,,
857,,16,,,,,12,12,,,,,,
872,,18,,,20,16,10,,3,,11,13,17,5
763,11,13,17,,,,,,,,,,,
1023,,7,,,19,12,11,,6,9,13,,3,13
735,8,19,,,1,,7,,,,,,,
882,10,2,17,11,17,9,9,3,1,16,10,,12,
936,,18,,,,,,,,,,,,
1092,,17,,,15,19,15,,17,,,,,
